papel;cotacao;pl;pvp;psr;dy;pa;pcg;pebit;pacl;evebit;evebitda;mrgebit;mrgliq;roic;roe;liqc;liq2m;patrliq;divbpatr;c5y
VPTA4;10.5;-0.07;-0.01;0.26;0.0;0.054;-0.02;-0.13;-0.01;-6.89;-6.89;-1.9357;-3.9638;-0.45;0.1011;0.23;0.0;-867658000.0;-0.34;-0.5891
VSPT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3786440000.0;0.0;0.09179999999999999
VSTE3;3.95;22.31;0.43;0.375;0.0004;0.268;3.04;6.07;-4.45;10.2;3.06;0.061799999999999994;0.0168;0.048799999999999996;0.0192;1.39;130731.0;1054910000.0;0.33;0.0883
VTLM3;0.79;-2.07;-0.65;390.404;0.0;53.237;-0.72;-2.88;-0.64;-2.88;-2.94;-135.485;-188.606;5.2170000000000005;0.3147;0.0;0.0;-19776000.0;0.0;0.43479999999999996
VTRU3;15.65;4.47;0.74;0.941;0.0014000000000000002;0.343;3.21;2.68;-0.98;4.8;3.74;0.3517;0.21059999999999998;0.15039999999999998;0.16579999999999998;2.34;7802580.0;2834840000.0;0.86;0.08810000000000001
VULC3;19.7;5.3;2.49;1.803;0.2452;1.478;3.63;10.63;5.98;11.37;9.36;0.1697;0.34009999999999996;0.1677;0.4697;2.65;21107500.0;2503080000.0;0.4;0.17420000000000002
VULC4;18.0;4.85;2.28;1.648;0.0;1.35;3.32;9.71;5.46;10.46;8.61;0.1697;0.34009999999999996;0.1677;0.4697;2.65;0.0;2503080000.0;0.4;0.17420000000000002
VVAR11;14.58;-2.37;1.72;0.158;0.0;0.132;-0.78;2.19;-0.26;5.59;3.75;0.0722;-0.0666;0.0833;-0.7254999999999999;0.71;0.0;2634000000.0;3.54;-0.0351
VVAR4;4.84;-2.36;1.71;0.157;0.0;0.131;-0.78;2.18;-0.26;5.59;3.74;0.0722;-0.0666;0.0833;-0.7254999999999999;0.71;0.0;2634000000.0;3.54;-0.0351
VVAX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4.44;-4.44;-0.0736;-0.3776;-0.0652;-0.9203;2.19;0.0;144676000.0;1.55;0.0
VVEO3;1.37;-0.44;0.22;0.039;0.0;0.049;0.29;-4.52;-0.19;-33.12;14.66;-0.0086;-0.08779999999999999;-0.0149;-0.4946;1.49;2774110.0;2014760000.0;1.79;0.1294
WDCN3;2.79;-256.61;0.28;0.201;0.0681;0.122;0.53;1.21;-2.28;-0.19;-0.08;0.1661;-0.0007000000000000001;0.1267;-0.0011;1.84;68316.8;642573000.0;0.0;-0.0696
WEGE3;46.1;29.85;8.63;4.676;0.053200000000000004;4.663;16.51;21.63;22.25;21.24;19.2;0.2162;0.1654;0.2849;0.2893;1.78;370233000.0;22408800000.0;0.17;0.1617
WEGE4;16.1;10.42;3.02;1.633;0.0;1.629;5.77;7.55;7.77;7.16;6.48;0.2162;0.1654;0.2849;0.2893;1.78;0.0;22408800000.0;0.17;0.1617
WEST3;5.62;-5.45;0.28;0.426;0.0;0.208;0.52;-1.53;0.62;0.79;1.26;-0.2786;-0.0782;-0.2523;-0.0519;2.97;42894.8;220729000.0;0.03;-0.17
WHRL3;4.28;9.17;3.0;0.499;0.1624;0.642;-22.44;5.18;-5.83;5.06;4.23;0.0965;0.0546;0.3069;0.3274;0.96;25003.3;2143130000.0;0.94;0.0401
WHRL4;4.68;10.02;3.28;0.546;0.1591;0.702;-24.54;5.66;-6.38;5.55;4.64;0.0965;0.0546;0.3069;0.3274;0.96;43045.9;2143130000.0;0.94;0.0401
WISA3;0.2;-0.28;-0.01;0.175;0.0;0.023;-0.05;-0.25;-0.01;-19.21;-19.21;-0.7141;-0.6275;-0.0978;0.0239;0.18;0.0;-205386000.0;-0.52;-0.4866
WISA4;0.25;-0.35;-0.01;0.219;0.0;0.029;-0.06;-0.31;-0.01;-19.27;-19.27;-0.7141;-0.6275;-0.0978;0.0239;0.18;0.0;-205386000.0;-0.52;-0.4866
WIZC3;9.11;7.66;2.09;1.067;0.0622;0.603;38.43;2.1;-2.65;2.23;1.92;0.5071;0.2566;0.3546;0.2723;1.07;3517470.0;697848000.0;0.55;0.13390000000000002
WLMM3;19.62;6.07;0.86;0.233;0.1358;0.466;1.62;4.36;3.74;6.33;6.07;0.0536;0.0384;0.1231;0.1425;1.96;570.8;826271000.0;0.52;0.1909
WLMM4;21.0;6.49;0.93;0.25;0.1396;0.499;1.73;4.67;4.01;6.64;6.36;0.0536;0.0384;0.1231;0.1425;1.96;24928.2;826271000.0;0.52;0.1909
WMBY3;25.39;-19.3;2.87;0.836;0.0;0.182;1.2;8.62;-1.5;25.02;25.02;0.09699999999999999;-0.0705;0.0239;-0.14859999999999998;1.44;0.0;212439000.0;6.51;-0.1448
WSON33;67.0;8.07;0.98;1.067;0.0;0.4;13.41;2.42;-0.89;5.08;5.08;0.4414;0.1358;0.18359999999999999;0.1217;1.26;0.0;2148530000.0;1.21;0.052300000000000006
YDUQ3;12.75;14.29;1.11;0.637;0.0894;0.36;9.52;4.06;-0.84;8.99;4.63;0.1572;0.0444;0.102;0.078;1.18;38330000.0;3134370000.0;1.69;0.0669
ZAMP3;3.5;-7.95;0.98;0.282;0.0;0.329;-9.5;37.22;-0.75;57.06;3.77;0.0076;-0.0355;0.0105;-0.1235;0.87;116847.0;1449630000.0;0.76;0.16519999999999999
